trade_date,symbol,industry_id,final_score,alpha_bucket,quality_score,growth_acceleration_score,mainline_strength_score,capital_concentration_score,leader_dominance_score,trend_quality_score,lifecycle_position_score,risk_crowding_score,lifecycle_state,mainline_name,flags
2026-02-27,000001,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,银行,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603232,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,计算机,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603233,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603235,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603236,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,通信,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603237,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,食品饮料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603238,801130.SI,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,纺织服饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603239,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603248,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603255,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603256,,0.519,TOP_1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.42,UNKNOWN,建筑材料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603257,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603258,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,传媒,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603259,,0.519,TOP_1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603260,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603261,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,国防军工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603262,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,食品饮料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603266,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603267,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,国防军工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603268,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,国防军工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603269,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603270,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603271,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,有色金属,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603272,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603273,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603275,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603276,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603277,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603278,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603279,801890.SI,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603280,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603281,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603282,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603283,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603284,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603285,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603286,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603288,,0.519,TOP_1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.42,UNKNOWN,食品饮料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603289,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603290,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603291,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603296,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603297,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603298,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603299,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603300,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,非银金融,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603301,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603303,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,家用电器,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603305,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603306,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603307,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,纺织服饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603308,,0.519,TOP_1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603309,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603310,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603311,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,家用电器,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603312,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603313,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603315,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603316,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603317,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,食品饮料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603318,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,公用事业,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603319,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603320,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603321,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603322,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,通信,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603323,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,银行,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603324,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603325,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603326,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603327,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603328,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603329,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,交通运输,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603330,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603331,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603332,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603333,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603334,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603335,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603336,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,农林牧渔,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603337,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603338,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603339,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603341,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603344,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603345,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,食品饮料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603348,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603350,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603351,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603352,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603353,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,石油石化,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603355,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,家用电器,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603356,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603357,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603358,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603359,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603360,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603363,801010.SI,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,农林牧渔,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603365,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,纺织服饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603366,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,家用电器,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603367,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603368,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603369,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,食品饮料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603370,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603373,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,社会服务,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603375,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603376,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603377,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,社会服务,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603378,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑材料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603379,,0.519,TOP_1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603380,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603381,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603382,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603383,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,计算机,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603385,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603386,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603387,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603389,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603390,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603391,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603392,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603393,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,公用事业,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603395,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603396,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603398,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603399,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,有色金属,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603400,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603402,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,社会服务,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603406,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603408,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603409,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603416,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603418,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603421,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,通信,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603429,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603439,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603444,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,传媒,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603456,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603458,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603466,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,传媒,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603477,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,农林牧渔,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603486,801110.SI,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,家用电器,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603488,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603489,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603496,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,计算机,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603499,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603500,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,603501,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
